ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG033,Surfer Boat,Escravos-Lagos,January,122.6794095678645,Diesel,3937.584738025266,10863.9415402766,Calm,79.76964229588104
NG058,Fishing Trawler,Port Harcourt-Lagos,September,347.82367712994017,HFO,11024.404582816778,30416.738907857485,Moderate,71.47374022756568
NG030,Fishing Trawler,Warri-Bonny,June,177.6175577452253,HFO,5665.777923320224,15632.090287410525,Stormy,89.30396152370231
NG086,Tanker Ship,Warri-Bonny,June,413.3015438205069,Diesel,13265.86437551237,36601.00915798491,Calm,92.878005429897
NG052,Tanker Ship,Escravos-Lagos,September,117.65184051786235,Diesel,3743.4447069544253,10328.302033191647,Moderate,81.07678436074666
NG067,Oil Service Boat,Port Harcourt-Lagos,April,133.6436687232593,Diesel,4277.509103307214,11801.80540308473,Moderate,73.33571460573866
NG002,Tanker Ship,Warri-Bonny,June,54.80642675869885,HFO,1733.7838324709023,4783.5735489179315,Stormy,89.93731047938638
NG002,Oil Service Boat,Port Harcourt-Lagos,December,134.28309037745174,HFO,4295.881566811465,11852.49570760911,Stormy,89.69546224607865
NG110,Surfer Boat,Lagos-Apapa,January,154.89939374261758,Diesel,4910.323556786215,13547.763823241996,Moderate,84.94591582992211
NG023,Tanker Ship,Lagos-Apapa,November,101.49910299504306,Diesel,3261.4603414687763,8998.489389568533,Stormy,69.97948925175868
NG055,Fishing Trawler,Warri-Bonny,June,68.7122875645823,Diesel,2187.081551216755,6034.238676004294,Stormy,87.801778159675
NG075,Oil Service Boat,Escravos-Lagos,July,184.24146957595275,Diesel,5855.6319455171515,16155.904537911758,Calm,83.9880343276445
NG046,Surfer Boat,Port Harcourt-Lagos,June,119.5447552204064,Diesel,3842.105992561742,10600.512159560625,Moderate,85.77643100008422
NG057,Surfer Boat,Lagos-Apapa,February,125.0886154804393,Diesel,3957.13294106702,10917.875753555167,Moderate,73.42771980822879
NG051,Surfer Boat,Warri-Bonny,April,126.42925901038954,Diesel,4027.5093429267977,11112.046842303105,Moderate,72.01882256380152
NG092,Tanker Ship,Escravos-Lagos,March,50.62483326420998,Diesel,1611.8363246064746,4447.115876368647,Calm,87.71365797676881
NG031,Tanker Ship,Escravos-Lagos,August,125.59972188771626,Diesel,3992.1181101937145,11014.401125694765,Stormy,89.09842343140552
NG067,Surfer Boat,Escravos-Lagos,November,89.13073730121191,HFO,2868.647889054342,7914.705343447083,Calm,70.17471851958398
NG114,Fishing Trawler,Lagos-Apapa,February,302.2483501511148,Diesel,9696.74472749198,26753.67639282593,Calm,88.96117481170637
NG055,Fishing Trawler,Port Harcourt-Lagos,February,136.53583702622868,HFO,4320.462760040739,11920.31612646999,Stormy,71.44521048967759
NG050,Surfer Boat,Escravos-Lagos,December,449.9308424034315,Diesel,14424.290574122366,39797.14977151628,Calm,88.18595211008893
NG017,Oil Service Boat,Escravos-Lagos,September,136.61373084867864,Diesel,4363.342886784508,12038.623977901163,Calm,75.80671310678132
NG002,Fishing Trawler,Port Harcourt-Lagos,July,41.52198685028507,Diesel,1336.0849608113679,3686.3076918509523,Calm,88.83249584805887
NG019,Oil Service Boat,Escravos-Lagos,October,442.40167155303334,HFO,14069.443412369028,38818.11336277738,Calm,76.18592129910259
NG062,Surfer Boat,Port Harcourt-Lagos,April,387.20752064088924,Diesel,12378.710547824365,34153.31902241499,Calm,79.26412261218542
NG055,Surfer Boat,Lagos-Apapa,June,25.711748337693468,HFO,820.7787559031386,2264.558864098137,Stormy,89.50765748093282
NG013,Tanker Ship,Escravos-Lagos,October,110.80209843842229,Diesel,3536.2685728806046,9756.69543705087,Calm,87.26255299353737
NG103,Tanker Ship,Escravos-Lagos,May,55.86650765447057,Diesel,1781.7962092836415,4916.041467605802,Moderate,86.79214766288939
NG056,Surfer Boat,Port Harcourt-Lagos,March,131.7366376626371,Diesel,4180.517894520103,11534.203080267833,Moderate,95.92825872381056
NG120,Oil Service Boat,Escravos-Lagos,November,222.85598105362794,HFO,7150.3555992666625,19728.09485785955,Moderate,77.13915081696014
NG056,Fishing Trawler,Port Harcourt-Lagos,August,83.72185268217476,Diesel,2669.9545769086412,7366.50316591696,Calm,80.55741719884239
NG072,Tanker Ship,Warri-Bonny,October,150.77959008521415,HFO,4857.300455938303,13401.471132107481,Moderate,86.57297090827528
NG028,Surfer Boat,Escravos-Lagos,August,274.4446214681705,Diesel,8718.86765171363,24055.67746921154,Stormy,95.52176277879563
NG075,Oil Service Boat,Warri-Bonny,March,152.1810111983105,HFO,4875.653153900799,13452.106902773057,Moderate,85.37115647582765
NG115,Fishing Trawler,Port Harcourt-Lagos,May,146.90337963349106,HFO,4730.760622190179,13052.343063045184,Calm,74.56625142271953
NG099,Surfer Boat,Warri-Bonny,November,131.88330876354263,HFO,4223.721146477271,11653.40244608209,Calm,80.29368040447883
NG009,Surfer Boat,Lagos-Apapa,December,202.21922351613728,Diesel,6503.142914437194,17942.411186290094,Stormy,84.2399853351063
NG028,Oil Service Boat,Port Harcourt-Lagos,September,144.67893091835734,HFO,4648.666794979658,12825.843165526803,Stormy,87.00441287063974
NG028,Oil Service Boat,Lagos-Apapa,June,226.56808540795632,HFO,7212.236645098398,19898.826945952795,Moderate,78.92642206708543
NG099,Oil Service Boat,Warri-Bonny,May,26.941706307733984,HFO,861.7510709226964,2377.602992607611,Calm,70.30445310723876
NG001,Surfer Boat,Warri-Bonny,April,109.83586875940192,HFO,3482.0591282250616,9607.129579589722,Stormy,83.33707004168869
NG030,Tanker Ship,Lagos-Apapa,August,331.9073352218061,Diesel,10602.621383351516,29253.02350196137,Stormy,71.85663178223317
NG016,Tanker Ship,Lagos-Apapa,June,48.19514742441115,Diesel,1530.1830656373409,4221.831522879759,Moderate,90.8872291034679
NG038,Oil Service Boat,Warri-Bonny,May,83.52792314495288,Diesel,2679.3629591168788,7392.461239482161,Calm,73.62587581719029
NG001,Fishing Trawler,Port Harcourt-Lagos,March,123.87019165193288,Diesel,3956.3835898755,10915.808265975993,Stormy,72.68314543700197
NG114,Surfer Boat,Port Harcourt-Lagos,July,178.92189714910285,Diesel,5701.3759328524275,15730.30650883514,Calm,78.1553001179614
NG114,Surfer Boat,Warri-Bonny,June,74.37532559115006,HFO,2363.2189363431403,6520.208218854029,Calm,79.72760448337273
NG107,Surfer Boat,Escravos-Lagos,December,122.62126897638237,HFO,3953.3378023484383,10907.404825837026,Moderate,73.35150224920514
NG018,Tanker Ship,Warri-Bonny,March,415.31999643356113,Diesel,13144.215795049395,36265.37623716294,Stormy,83.42921755547601
NG005,Tanker Ship,Port Harcourt-Lagos,August,121.02910237090494,Diesel,3828.2030263643505,10562.153362974917,Moderate,83.07970155666746
NG085,Oil Service Boat,Warri-Bonny,March,84.85300551546925,Diesel,2693.347106613481,7431.044018266976,Moderate,73.75074697306539
NG032,Tanker Ship,Port Harcourt-Lagos,April,71.31476846437097,Diesel,2297.9466602091807,6340.119601262588,Calm,74.74130425613922
NG054,Tanker Ship,Warri-Bonny,March,118.82854505468308,Diesel,3829.5831669193676,10565.961221676287,Calm,83.50138924007896
NG065,Tanker Ship,Port Harcourt-Lagos,May,56.295695133240145,Diesel,1802.6305587948987,4973.524206436586,Stormy,84.13414799283636
NG090,Oil Service Boat,Warri-Bonny,July,517.8926083927197,Diesel,16657.764934276893,45959.38791869943,Stormy,73.43295906059627
NG013,Surfer Boat,Escravos-Lagos,April,142.96591277553736,Diesel,4537.627164043135,12519.480727787048,Stormy,91.3560013279747
NG049,Surfer Boat,Warri-Bonny,October,174.94803398596096,Diesel,5637.387354405634,15553.759660515121,Stormy,71.57719766666568
NG066,Surfer Boat,Lagos-Apapa,January,393.0794427388899,Diesel,12458.174283300059,34372.5623998192,Moderate,90.93821287985392
NG066,Tanker Ship,Escravos-Lagos,September,74.46140641082087,HFO,2357.9831495695175,6505.762490009977,Stormy,89.37735530452488
NG112,Fishing Trawler,Lagos-Apapa,January,96.78509317086205,Diesel,3065.5965118819977,8458.09385879131,Stormy,90.97566092253868
NG119,Oil Service Boat,Lagos-Apapa,August,465.4282395611371,HFO,14879.056250430542,41051.86504766653,Calm,81.4116652490017
NG012,Tanker Ship,Lagos-Apapa,August,174.35097918158326,Diesel,5596.880187983015,15441.998894142818,Stormy,81.04484396742811
NG019,Tanker Ship,Port Harcourt-Lagos,April,123.6856649144672,Diesel,3937.745513354252,10864.385125339892,Calm,88.830591259952
NG014,Oil Service Boat,Lagos-Apapa,April,211.92616397448654,HFO,6829.733467394982,18843.48656904348,Moderate,89.59486410546847
NG081,Tanker Ship,Lagos-Apapa,March,103.2146446461629,HFO,3290.480085106538,9078.555932733918,Moderate,90.51056353003852
NG054,Tanker Ship,Lagos-Apapa,April,58.16887704284218,Diesel,1843.8763334410007,5087.3228201429665,Calm,80.9520452642319
NG048,Surfer Boat,Warri-Bonny,May,84.15666509971348,Diesel,2684.607170434685,7406.930211954376,Calm,82.24479876123735
NG079,Surfer Boat,Port Harcourt-Lagos,October,82.9936849933328,Diesel,2658.79777015476,7335.721124535137,Moderate,78.01289144100794
NG058,Surfer Boat,Lagos-Apapa,August,40.57882145614532,Diesel,1303.957689057039,3597.6673639826945,Stormy,74.9833441509102
NG010,Tanker Ship,Lagos-Apapa,January,103.51290350204056,Diesel,3301.5976523043655,9109.229710733134,Calm,75.9108816025415
NG098,Oil Service Boat,Lagos-Apapa,December,154.80286228996272,Diesel,4950.84378570444,13659.560629521522,Calm,92.21042287541765
NG106,Oil Service Boat,Lagos-Apapa,December,258.3519962619835,Diesel,8208.697007099992,22648.097841750016,Calm,85.31044259385796
NG011,Fishing Trawler,Escravos-Lagos,January,216.61628457174197,HFO,6934.97037001205,19133.83906530112,Stormy,68.89659663074495
NG067,Tanker Ship,Escravos-Lagos,November,126.03740494604239,Diesel,4062.450743265846,11208.451454743064,Calm,93.92949919661557
NG070,Surfer Boat,Escravos-Lagos,April,91.54830167793615,Diesel,2896.03355528599,7990.263406771799,Calm,83.10179934861728
NG092,Tanker Ship,Port Harcourt-Lagos,August,228.20869943575508,HFO,7341.158253197423,20254.526418307178,Calm,85.87661743390781
NG069,Tanker Ship,Port Harcourt-Lagos,June,131.73150901698543,HFO,4210.3504636665375,11616.512238994828,Stormy,80.47617008115827
NG006,Fishing Trawler,Escravos-Lagos,November,184.19026727004476,Diesel,5850.540863735023,16141.85805547706,Moderate,70.1902624238945
NG062,Tanker Ship,Escravos-Lagos,June,69.01640858235416,HFO,2223.174494092489,6133.820436780613,Calm,90.99746039872282
NG087,Tanker Ship,Port Harcourt-Lagos,December,135.29456592580496,Diesel,4317.413897556874,11911.904202411775,Moderate,82.65292595622064
NG118,Oil Service Boat,Lagos-Apapa,November,57.57863041291111,Diesel,1831.8287999307643,5054.0832307835835,Moderate,79.63345763201615
NG050,Fishing Trawler,Warri-Bonny,May,272.7006964657659,Diesel,8649.65648445489,23864.721305710576,Calm,93.11725633108033
NG079,Surfer Boat,Escravos-Lagos,July,116.33752444987928,HFO,3694.7274306292984,10193.889270747044,Calm,87.58315210527172
NG107,Tanker Ship,Lagos-Apapa,August,181.14015642513567,Diesel,5820.820224235178,16059.85771477382,Stormy,83.93975768705539
NG019,Tanker Ship,Warri-Bonny,April,185.16725390404417,Diesel,5924.405025685502,16345.652002970355,Calm,82.12612554787371
NG040,Oil Service Boat,Escravos-Lagos,July,82.4990537684794,Diesel,2655.2875533022034,7326.036306755445,Stormy,73.53437351907343
NG095,Oil Service Boat,Warri-Bonny,October,443.19950521207784,HFO,14071.903568129017,38824.901023268445,Calm,73.36100276925715
NG117,Oil Service Boat,Escravos-Lagos,September,438.11194755012644,HFO,13879.370076284937,38293.6940171715,Stormy,70.8741250102048
NG082,Fishing Trawler,Port Harcourt-Lagos,May,149.2205257008371,Diesel,4716.3399919360945,13012.556012231673,Calm,74.66901665217985
NG020,Fishing Trawler,Lagos-Apapa,October,172.41271679671843,Diesel,5504.596847128746,15187.385752614595,Calm,87.5576265940378
NG040,Tanker Ship,Escravos-Lagos,February,82.78405246278197,Diesel,2668.956121458119,7363.748390498341,Stormy,70.9085041102624
NG050,Tanker Ship,Port Harcourt-Lagos,February,65.87269053561306,Diesel,2110.9769653422613,5824.263316260771,Calm,88.38158840673093
NG011,Oil Service Boat,Port Harcourt-Lagos,August,488.8643240692524,HFO,15545.647748776335,42891.015580565516,Stormy,73.83296227688082
NG043,Oil Service Boat,Port Harcourt-Lagos,March,123.84590396064304,Diesel,3983.186703667052,10989.75904562952,Moderate,91.957328348655
NG014,Oil Service Boat,Warri-Bonny,October,91.48887715191542,Diesel,2936.9488056774367,8103.150091867336,Stormy,73.77536153691437
NG024,Surfer Boat,Escravos-Lagos,May,82.27544148429034,Diesel,2600.929497716141,7176.060426255094,Moderate,78.75824227898067
NG022,Oil Service Boat,Warri-Bonny,July,113.42573622353537,Diesel,3643.703890488046,10053.113441361207,Calm,90.13769404706356
NG097,Surfer Boat,Lagos-Apapa,February,94.9728061038793,Diesel,3019.611985199836,8331.220853416235,Calm,77.42678386996198
NG083,Tanker Ship,Port Harcourt-Lagos,April,99.08569000682131,Diesel,3140.8360611836065,8665.682550721116,Stormy,77.6621725761087
NG048,Surfer Boat,Warri-Bonny,July,69.08272224122521,Diesel,2193.1775512026466,6051.057764832199,Calm,81.96389029067277
NG107,Tanker Ship,Lagos-Apapa,May,73.17540774672786,Diesel,2334.4258906781088,6440.767143757753,Moderate,80.39656092022447
NG012,Fishing Trawler,Lagos-Apapa,May,368.2139902271122,Diesel,11736.406521846588,32381.178521686008,Calm,76.35648480865551
NG058,Tanker Ship,Lagos-Apapa,April,180.89489048812038,Diesel,5750.116643774276,15864.783928196543,Moderate,93.77120795343669
NG058,Surfer Boat,Lagos-Apapa,December,134.69286032673105,Diesel,4271.457261176799,11785.108147408962,Stormy,82.99406152566304
NG103,Oil Service Boat,Port Harcourt-Lagos,May,73.88666494511595,Diesel,2370.9683575898594,6541.589157931306,Stormy,75.14754099066684
NG060,Surfer Boat,Escravos-Lagos,October,66.71450781596968,Diesel,2150.525196791723,5933.378345669319,Calm,73.21857020948542
NG086,Surfer Boat,Warri-Bonny,October,416.0368903214428,Diesel,13354.44884588688,36845.41697941701,Stormy,76.7797973332555
NG090,Tanker Ship,Escravos-Lagos,June,190.5385117016505,Diesel,6057.5165745182685,16712.911676366006,Stormy,74.36946574163308
NG107,Tanker Ship,Lagos-Apapa,January,67.77534479248538,HFO,2152.471634403373,5938.748638839282,Moderate,89.21868237121727
NG015,Oil Service Boat,Lagos-Apapa,April,49.31572833294454,Diesel,1565.359584972352,4318.884837302555,Calm,74.20076916434215
NG077,Tanker Ship,Warri-Bonny,January,238.54371256600302,Diesel,7559.425051263623,20856.732565510945,Stormy,72.69254636781207
NG046,Tanker Ship,Escravos-Lagos,December,65.35238588626764,Diesel,2088.310194292592,5761.724858811867,Moderate,85.60317593944886
NG115,Surfer Boat,Port Harcourt-Lagos,September,369.9428380431508,Diesel,11834.150679813467,32650.858259064382,Stormy,80.73179864743958
NG112,Tanker Ship,Warri-Bonny,February,146.08595604186453,Diesel,4682.499295221795,12919.188281694716,Calm,95.66432551618503
NG081,Surfer Boat,Port Harcourt-Lagos,August,154.39878420504124,Diesel,4946.45786290309,13647.459706726415,Stormy,81.1310624106124
NG031,Oil Service Boat,Port Harcourt-Lagos,December,57.19647077786764,Diesel,1818.2334544459954,5016.5731710913915,Stormy,94.12084134312222
NG090,Tanker Ship,Port Harcourt-Lagos,May,187.79389879896763,Diesel,5974.382307566586,16483.54116722243,Calm,82.66813648549845
NG099,Fishing Trawler,Lagos-Apapa,September,173.17807977809548,Diesel,5548.232071737472,15307.776946908938,Calm,80.40713964996517
NG089,Tanker Ship,Port Harcourt-Lagos,December,88.62351529851911,Diesel,2820.507487606526,7781.884200068513,Calm,73.86930318484465
NG050,Surfer Boat,Lagos-Apapa,November,114.3430534283169,HFO,3629.062098272462,10012.716196537784,Moderate,89.70620396224871
NG046,Surfer Boat,Port Harcourt-Lagos,January,67.48392447901622,HFO,2148.7970189245157,5928.610239185355,Moderate,92.01279137691444
NG027,Fishing Trawler,Escravos-Lagos,June,196.31681942764342,Diesel,6238.228379585327,17211.50221257145,Calm,82.14843117945536
NG054,Tanker Ship,Lagos-Apapa,May,79.08233943265745,Diesel,2503.6682018770716,6907.712923298976,Calm,85.86400779000823
NG002,Surfer Boat,Port Harcourt-Lagos,July,66.27807405059053,Diesel,2129.6877992822874,5875.887197299127,Calm,75.71553019894684
NG116,Oil Service Boat,Warri-Bonny,July,401.9113965100286,Diesel,12920.358569193118,35647.74589346887,Calm,82.22312320374857
NG052,Fishing Trawler,Port Harcourt-Lagos,April,166.98871105897678,Diesel,5300.709275066517,14624.852420370971,Calm,82.40452371254669
NG030,Oil Service Boat,Warri-Bonny,July,124.61072790829307,Diesel,3943.178901557227,10879.37604381657,Stormy,77.33831916438241
NG112,Tanker Ship,Port Harcourt-Lagos,December,151.1236555943729,Diesel,4847.188162288396,13373.570940909109,Moderate,89.89774322732586
NG092,Oil Service Boat,Lagos-Apapa,July,165.51226668927288,Diesel,5252.973842592145,14493.148601328468,Calm,86.5667422986391
NG017,Fishing Trawler,Port Harcourt-Lagos,March,271.35377701761234,Diesel,8643.650813720344,23848.15143861916,Moderate,75.0788739465806
NG031,Oil Service Boat,Warri-Bonny,March,170.57087423898747,Diesel,5397.471312996313,14891.822452338974,Stormy,81.89514921514116
NG094,Oil Service Boat,Lagos-Apapa,October,289.0127223800291,HFO,9175.310603885477,25315.02041134034,Moderate,92.89149084382832
NG089,Tanker Ship,Warri-Bonny,February,81.48062257410301,Diesel,2616.248371728396,7218.325764731457,Stormy,89.58555318054471
NG064,Tanker Ship,Warri-Bonny,February,85.53607385306024,Diesel,2747.0919022899116,7579.327892054966,Calm,84.89193109455044
NG034,Surfer Boat,Lagos-Apapa,July,256.4102932992353,HFO,8137.138034367752,22450.663996342744,Stormy,86.19198513255176
NG009,Fishing Trawler,Port Harcourt-Lagos,June,102.3952508614866,Diesel,3257.9181913688312,8988.716466781356,Calm,81.74558433917893
NG087,Oil Service Boat,Warri-Bonny,March,41.482897267692515,Diesel,1314.5235695497581,3626.8190180121173,Stormy,84.8149242288957
NG044,Tanker Ship,Port Harcourt-Lagos,December,24.11118231261247,Diesel,763.1183831891829,2105.4717688273618,Stormy,90.93081014534033
NG085,Oil Service Boat,Escravos-Lagos,May,166.44931649365307,HFO,5365.670512168524,14804.08286979977,Stormy,89.74583885245013
NG066,Surfer Boat,Port Harcourt-Lagos,October,180.42562511636214,HFO,5777.441150393822,15940.173249895437,Moderate,78.67641925758707
NG044,Tanker Ship,Port Harcourt-Lagos,February,80.38486534155888,HFO,2568.193359449587,7085.74021321998,Stormy,91.32876941851802
NG089,Surfer Boat,Port Harcourt-Lagos,December,59.78546106446905,HFO,1918.5958944557153,5293.476845208111,Moderate,83.44803664372012
NG053,Oil Service Boat,Escravos-Lagos,January,166.06161464500582,Diesel,5337.04748921578,14725.110893638426,Calm,81.78437068496127
NG030,Tanker Ship,Lagos-Apapa,December,511.81871591483855,HFO,16438.419299666828,45354.205221675446,Stormy,89.46875674172182
NG088,Tanker Ship,Port Harcourt-Lagos,March,204.42409112733074,Diesel,6462.496117063935,17830.265172974323,Calm,76.94799328638435
NG084,Surfer Boat,Port Harcourt-Lagos,September,175.1270184615369,HFO,5555.359705969013,15327.442352675103,Calm,86.41650717849784
NG046,Fishing Trawler,Warri-Bonny,March,39.958723344118575,Diesel,1279.5078451919962,3530.209342862893,Calm,72.29242790767056
NG081,Tanker Ship,Escravos-Lagos,December,151.12841151536767,Diesel,4812.309737749223,13277.340081024035,Calm,80.22395973278834
NG008,Surfer Boat,Port Harcourt-Lagos,December,90.34972045934533,HFO,2911.9603141620173,8034.205922010726,Moderate,84.27726812936358
NG110,Oil Service Boat,Lagos-Apapa,April,32.90989837976927,Diesel,1054.0198654257358,2908.07968897657,Stormy,78.68457366555323
NG075,Fishing Trawler,Lagos-Apapa,June,129.4237184653966,Diesel,4169.167560658132,11502.887090456037,Calm,77.50402663431254
NG008,Fishing Trawler,Lagos-Apapa,June,113.30152196168429,Diesel,3595.197110730938,9919.281446712484,Moderate,79.58087268245352
NG042,Tanker Ship,Port Harcourt-Lagos,May,63.010496802631856,Diesel,2026.052442494017,5589.953425060331,Calm,80.49859077354314
NG064,Oil Service Boat,Port Harcourt-Lagos,July,129.1330439563138,HFO,4107.436271205443,11332.568185736733,Moderate,90.9818689740649
NG018,Tanker Ship,Lagos-Apapa,November,129.7359025619462,Diesel,4181.958693445646,11538.178297651022,Stormy,82.79967237533644
NG044,Tanker Ship,Warri-Bonny,March,211.07876801768603,Diesel,6691.892966813671,18463.1795433339,Stormy,86.99081512597581
NG016,Oil Service Boat,Escravos-Lagos,April,37.22861735840777,Diesel,1188.794393268498,3279.9275828041073,Stormy,72.04419811237855
NG058,Tanker Ship,Escravos-Lagos,January,23.873459260577622,Diesel,766.5482323500506,2114.9348491811124,Calm,80.96942449911059
NG054,Tanker Ship,Lagos-Apapa,June,138.8063188119816,Diesel,4424.984162389023,12208.69453109296,Moderate,76.61457187155986
NG104,Oil Service Boat,Escravos-Lagos,July,276.64729937703646,HFO,8825.454219590278,24349.753741706274,Calm,85.51655470503954
NG047,Fishing Trawler,Port Harcourt-Lagos,January,41.26308647009521,Diesel,1330.0062063255145,3669.5361839937973,Moderate,88.93437148434296
NG033,Surfer Boat,Escravos-Lagos,May,91.5766858044602,Diesel,2918.9295305578917,8053.434247124635,Calm,72.09380599669296
NG057,Tanker Ship,Warri-Bonny,March,92.04238359239585,HFO,2944.2780046113926,8123.371622082706,Calm,94.64677375832107
NG065,Oil Service Boat,Warri-Bonny,February,124.81748155989382,Diesel,3948.905997827647,10895.177313685514,Moderate,90.22403528258681
NG017,Fishing Trawler,Port Harcourt-Lagos,December,60.55073421094198,HFO,1946.1200418598082,5369.416983195841,Calm,92.41798647677368
NG085,Oil Service Boat,Port Harcourt-Lagos,July,252.80097790239665,HFO,8093.786720256021,22331.056121582387,Stormy,85.82474785823813
NG038,Fishing Trawler,Port Harcourt-Lagos,December,72.5551754162101,HFO,2311.648846406359,6377.924438421415,Stormy,93.98701852121596
NG075,Surfer Boat,Port Harcourt-Lagos,October,112.51662585468523,HFO,3556.9820643600574,9813.844724113742,Stormy,93.69171078063393
NG091,Fishing Trawler,Escravos-Lagos,December,151.92383289056247,HFO,4858.579834098413,13405.00098364442,Calm,72.53153940503478
NG093,Fishing Trawler,Warri-Bonny,August,489.3138816801931,HFO,15467.556478862636,42675.558886273815,Calm,88.6193746468829
NG065,Surfer Boat,Warri-Bonny,April,114.01815858552285,Diesel,3603.360517605182,9941.80458740704,Calm,78.10149471530808
NG015,Surfer Boat,Warri-Bonny,January,135.3797626702745,Diesel,4331.605904847972,11951.060474037053,Calm,91.61286254327567
NG070,Oil Service Boat,Lagos-Apapa,August,135.96177070249604,Diesel,4313.15585650808,11900.156110089223,Stormy,94.12507292825478
NG047,Tanker Ship,Escravos-Lagos,July,93.86582128118569,Diesel,2977.905501745132,8216.151127112476,Stormy,71.07672110790573
NG086,Tanker Ship,Escravos-Lagos,November,167.27410052344783,HFO,5356.065816965517,14777.583161440485,Stormy,75.27050281841544
NG009,Oil Service Boat,Lagos-Apapa,August,88.45900880536743,Diesel,2798.5692979019173,7721.355925426252,Moderate,73.7470479923219
NG109,Oil Service Boat,Lagos-Apapa,February,281.05301538955194,Diesel,8938.24834200639,24660.956886157204,Calm,72.44266370481343
NG010,Surfer Boat,Lagos-Apapa,November,99.10542418511518,HFO,3141.44631445168,8667.366261998512,Calm,72.00433396682409
NG072,Tanker Ship,Lagos-Apapa,November,109.0866381280206,Diesel,3487.8302610102455,9623.052347827303,Moderate,71.00771310132438
NG039,Tanker Ship,Port Harcourt-Lagos,March,64.86309074175175,HFO,2077.24816324887,5731.204307110423,Stormy,88.6180828292762
NG009,Oil Service Boat,Warri-Bonny,November,155.08523957690497,Diesel,4972.501584710051,13719.315295882307,Stormy,74.83059438155006
NG022,Fishing Trawler,Warri-Bonny,March,72.4163373510678,HFO,2300.3463924721837,6346.7405510965855,Moderate,75.5014984739341
NG111,Tanker Ship,Escravos-Lagos,January,104.91012247572199,Diesel,3321.4128825602106,9163.90066194537,Calm,81.69127281492842
NG116,Tanker Ship,Warri-Bonny,October,133.6981756398422,HFO,4231.929332761408,11676.049134820345,Moderate,71.8143238147494
NG078,Tanker Ship,Port Harcourt-Lagos,August,87.80821531650464,Diesel,2798.859996836712,7722.157974510538,Calm,95.22125770146131
NG068,Oil Service Boat,Port Harcourt-Lagos,May,353.6764791039208,HFO,11390.676253434438,31427.2959579758,Moderate,86.41577376673611
NG054,Surfer Boat,Escravos-Lagos,July,57.13738706080818,Diesel,1813.6337663250783,5003.882461894309,Stormy,88.70694272039671
NG068,Tanker Ship,Lagos-Apapa,April,75.0091844972593,Diesel,2382.7819959290005,6574.183421885804,Calm,78.21563548077027
NG086,Oil Service Boat,Warri-Bonny,May,99.50326094192542,HFO,3150.9731788090257,8693.651232183624,Moderate,83.79210088636475
NG111,Tanker Ship,Port Harcourt-Lagos,July,147.82428353759613,HFO,4728.78671394736,13046.896977390501,Stormy,72.47828236104242
NG047,Fishing Trawler,Escravos-Lagos,December,102.50589804554926,Diesel,3283.948558747629,9060.53521057733,Calm,89.51851324385747
NG003,Surfer Boat,Lagos-Apapa,March,84.57786795363438,Diesel,2707.5992500306593,7470.3662076823875,Moderate,70.09883045092832
NG043,Fishing Trawler,Lagos-Apapa,May,214.971996371318,Diesel,6911.865713566274,19070.092465891816,Stormy,95.78100998516979
NG044,Oil Service Boat,Escravos-Lagos,February,63.73965772948697,Diesel,2034.1348743816875,5612.253152779957,Stormy,81.58094824453526
NG065,Oil Service Boat,Warri-Bonny,November,85.69312069845354,Diesel,2715.48350021326,7492.119144767278,Moderate,72.93656348428532
NG116,Oil Service Boat,Port Harcourt-Lagos,December,51.826601313314185,Diesel,1647.4323926587847,4545.326741178618,Calm,80.25166452050695
NG080,Tanker Ship,Port Harcourt-Lagos,October,72.90322722924589,HFO,2334.765429908648,6441.703945019599,Stormy,80.9290897978642
NG025,Oil Service Boat,Warri-Bonny,January,192.45145682191082,HFO,6157.304003107144,16988.22887276182,Stormy,85.74054825718414
NG065,Oil Service Boat,Escravos-Lagos,October,87.03621572737805,Diesel,2780.0790471522564,7670.340641546898,Calm,84.47263805190548
NG031,Oil Service Boat,Warri-Bonny,April,60.175311238081875,Diesel,1927.9359056197754,5319.246280540381,Moderate,76.70409107302451
NG042,Oil Service Boat,Escravos-Lagos,February,174.6207629982042,Diesel,5589.533263812381,15421.728459345612,Calm,73.33047327577663
NG049,Tanker Ship,Lagos-Apapa,February,275.1633869112003,Diesel,8850.711089264874,24419.438376803882,Moderate,84.296731408187
NG003,Fishing Trawler,Lagos-Apapa,May,35.39985853458644,Diesel,1131.972696442112,3123.1544252438807,Stormy,75.111508883091
NG114,Tanker Ship,Port Harcourt-Lagos,November,228.72825972160754,Diesel,7342.1110285987315,20257.15516078499,Calm,70.89370440179333
NG011,Tanker Ship,Warri-Bonny,February,271.6828299165021,HFO,8629.028935247761,23807.809136547246,Stormy,76.92644141273136
NG050,Oil Service Boat,Lagos-Apapa,December,284.61388855053167,HFO,9117.776668055469,25156.282160096333,Stormy,89.23832589250179
NG116,Oil Service Boat,Warri-Bonny,February,186.09599310285876,Diesel,5988.311714040839,16521.972913507318,Moderate,93.47216486062385
NG022,Fishing Trawler,Lagos-Apapa,June,140.12536607081407,Diesel,4462.837218068295,12313.132508020586,Moderate,83.43069648073742
NG078,Fishing Trawler,Warri-Bonny,February,53.83998933062731,HFO,1728.2653802905188,4768.347935789777,Moderate,83.18241493925369
