ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG089,Bulk Carrier,Warri-Bonny,April,178.86173638261997,HFO,6347.822560466714,17513.876600289892,Moderate,84.28715708744625
NG009,Container Ship,Lagos-Apapa,February,402.6044338290406,HFO,15141.579277462453,41776.17576309293,Moderate,84.34499570957848
NG067,Bulk Carrier,Port Harcourt-Lagos,July,113.82240936543045,HFO,4995.635673186808,13783.143099350764,Stormy,90.38367457489797
NG090,Fishing Vessel,Bonny-Port Harcourt,March,95.34458321866207,Diesel,4104.744666733987,11325.141949713148,Stormy,92.17446189514956
NG061,Container Ship,Port Harcourt-Lagos,October,309.0255955533736,HFO,13161.956181302769,36314.322617236336,Stormy,92.23540747427181
NG049,Passenger Ferry,Bonny-Port Harcourt,December,245.3052428586838,Diesel,10607.371570713774,29266.12944411687,Stormy,94.2991351801325
NG093,Oil Tanker,Warri-Bonny,February,364.10315410414154,HFO,13284.67376182928,36652.904948666444,Moderate,81.1684779952835
NG085,Container Ship,Lagos-Apapa,January,50.159599891256455,HFO,1782.649262569324,4918.3950730880915,Calm,82.06058771443209
NG101,Oil Tanker,Warri-Bonny,October,364.579336623982,HFO,16341.911942266772,45087.937862683546,Stormy,88.39781171210672
NG104,Fishing Vessel,Lagos-Apapa,July,47.2817794301168,Diesel,1698.2738393392015,4685.600167989019,Calm,84.31442347975127
NG053,Container Ship,Port Harcourt-Lagos,February,345.8474374962055,HFO,12376.573680880958,34147.423327694225,Moderate,86.19050498846048
NG085,Bulk Carrier,Port Harcourt-Lagos,November,312.728100623706,HFO,14946.670496269337,41238.41524606326,Stormy,83.26009049646997
NG057,Bulk Carrier,Warri-Bonny,November,428.81155231680907,HFO,14472.890463411162,39931.23865879752,Calm,81.49627590483959
NG087,Oil Tanker,Lagos-Apapa,March,322.0127917026374,HFO,11147.82832512953,30757.26956570445,Calm,83.36649762704405
NG077,Fishing Vessel,Lagos-Apapa,April,68.0654399027811,Diesel,2042.9232117734516,5636.50049982454,Moderate,105.4711957948214
NG040,Passenger Ferry,Lagos-Apapa,August,316.74783952255973,Diesel,12078.655813604517,33325.456942402336,Moderate,86.37946124967323
NG034,Container Ship,Port Harcourt-Lagos,October,348.35933375716536,HFO,17051.0700305454,47044.531187386725,Stormy,80.39299999349794
NG056,Passenger Ferry,Bonny-Port Harcourt,May,413.90432373633183,Diesel,19972.651419958063,55105.282010912386,Stormy,84.72589455661475
NG006,Passenger Ferry,Lagos-Apapa,April,276.5374117288319,Diesel,10172.888658501932,28067.375062290965,Moderate,88.26368752079821
NG038,Passenger Ferry,Bonny-Port Harcourt,April,59.414545716957974,Diesel,2867.0065807206183,7910.176913210407,Stormy,84.82156108061137
NG106,Oil Tanker,Lagos-Apapa,April,466.4993769295585,HFO,14516.893072987912,40052.64348177059,Moderate,96.09952105493103
NG038,Fishing Vessel,Lagos-Apapa,June,234.02656611718237,Diesel,6491.676324652459,17910.77444209899,Calm,105.53238815802331
NG012,Bulk Carrier,Port Harcourt-Lagos,May,290.94542187006454,HFO,9399.651124194841,25933.98418225806,Moderate,92.0027043023714
NG041,Bulk Carrier,Port Harcourt-Lagos,August,144.13885936712276,HFO,4903.080988271724,13527.78130954952,Moderate,92.37574232084198
NG015,Container Ship,Lagos-Apapa,November,195.68749927982782,HFO,6262.568734591222,17278.658149890078,Moderate,97.99888735407902
NG087,Oil Tanker,Lagos-Apapa,October,278.9365278920494,HFO,10651.503609087034,29387.89136591383,Moderate,80.4412187293468
NG054,Passenger Ferry,Bonny-Port Harcourt,February,86.84186230449252,Diesel,3199.664015943273,8827.991047925312,Calm,84.39218101116168
NG094,Passenger Ferry,Lagos-Apapa,September,165.95673146721788,Diesel,5735.366261571194,15824.087079591987,Calm,84.98873191346414
NG062,Passenger Ferry,Bonny-Port Harcourt,December,224.99044783699156,Diesel,7697.516963102181,21237.73324415323,Moderate,92.67559138064884
NG019,Container Ship,Port Harcourt-Lagos,June,116.60546274144902,HFO,3619.8474511180543,9987.292645132522,Moderate,100.91197660734387
NG012,Fishing Vessel,Bonny-Port Harcourt,November,120.88152100469583,Diesel,4330.850624168088,11948.976626780759,Calm,85.06110956210593
NG032,Oil Tanker,Warri-Bonny,January,243.26399685453003,HFO,9211.750120970677,25415.55838314487,Moderate,78.79289057965403
NG088,Bulk Carrier,Port Harcourt-Lagos,April,222.97045333353208,HFO,8813.698797106983,24317.3200974455,Stormy,96.03178180011217
NG089,Container Ship,Lagos-Apapa,May,219.10518022020136,HFO,6054.644955931344,16704.988774757552,Calm,107.47746672041012
NG006,Container Ship,Port Harcourt-Lagos,April,187.9153015510208,HFO,7265.04395416042,20044.524259589998,Moderate,80.24235858375158
NG109,Container Ship,Lagos-Apapa,January,331.49248406852985,HFO,11626.852799377915,32078.915760220658,Calm,80.44356469539389
NG078,Container Ship,Port Harcourt-Lagos,May,41.86407511527666,HFO,2100.570459057799,5795.55138155086,Stormy,78.18087617110268
NG092,Fishing Vessel,Lagos-Apapa,January,66.51390971299344,Diesel,2230.1766927821086,6153.139761259602,Moderate,97.52755271722825
NG067,Passenger Ferry,Lagos-Apapa,May,271.1213512901184,Diesel,9098.180758744522,25102.216323461296,Calm,86.160817865965
NG102,Passenger Ferry,Lagos-Apapa,February,343.823831991716,Diesel,13128.918424101867,36223.17022643536,Moderate,84.47472354217459
NG011,Oil Tanker,Warri-Bonny,October,302.1970531107171,HFO,9903.191759933696,27323.271370668917,Moderate,94.94499644011614
NG102,Passenger Ferry,Lagos-Apapa,August,423.0357269720884,Diesel,13443.199333567982,37090.282848721974,Calm,97.51213818275423
NG013,Container Ship,Lagos-Apapa,March,470.3487521306979,HFO,15197.56179894516,41930.63360492478,Calm,92.5158563036957
NG096,Fishing Vessel,Bonny-Port Harcourt,March,208.23873335894368,Diesel,6149.811345275595,16967.556353418386,Moderate,108.62509081251434
NG020,Passenger Ferry,Lagos-Apapa,February,299.97932443529044,Diesel,11340.108061338597,31287.77645064395,Moderate,84.65400811616888
NG025,Passenger Ferry,Lagos-Apapa,February,115.19284769269017,Diesel,4204.122391769397,11599.32875889197,Calm,80.7832604864509
NG029,Container Ship,Lagos-Apapa,March,268.78591177881935,HFO,9037.12535453662,24933.762211064146,Moderate,96.18663624195975
NG040,Oil Tanker,Lagos-Apapa,February,46.061234355495074,HFO,1679.6005087899248,4634.079760189149,Moderate,85.3171832219125
NG077,Bulk Carrier,Port Harcourt-Lagos,July,96.62475540733796,HFO,4326.014157487238,11935.632636802628,Stormy,86.41997643025285
NG069,Passenger Ferry,Bonny-Port Harcourt,July,70.10539695742199,Diesel,2144.937914707524,5917.962828297568,Calm,100.05541395903185
NG037,Passenger Ferry,Bonny-Port Harcourt,November,127.64007609929023,Diesel,3859.1965252890154,10647.665569783969,Moderate,108.26401334616489
NG117,Oil Tanker,Lagos-Apapa,July,326.260213933341,HFO,11286.171400446256,31138.963213647814,Moderate,84.8887856265735
NG072,Oil Tanker,Warri-Bonny,March,130.25315361685975,HFO,5301.3132159503275,14626.518715547336,Stormy,95.9577605382108
NG109,Fishing Vessel,Lagos-Apapa,July,208.03239857561445,Diesel,6985.07269266388,19272.073221652136,Calm,85.29676486385975
NG109,Container Ship,Lagos-Apapa,September,306.8314483944356,HFO,10664.276864232224,29423.13324803418,Moderate,87.07822832240235
NG100,Bulk Carrier,Warri-Bonny,January,244.1768047148359,HFO,8618.817832013281,23779.63632606019,Moderate,84.57266671091284
NG005,Oil Tanker,Lagos-Apapa,September,98.82993858161599,HFO,3532.597481745313,9746.566761190845,Moderate,84.10839971410898
NG082,Fishing Vessel,Lagos-Apapa,June,618.601270431831,Diesel,23702.83723378055,65397.00226886422,Moderate,84.11993527835607
NG082,Passenger Ferry,Lagos-Apapa,May,196.8761166990349,Diesel,6047.979489670813,16686.59850747167,Moderate,105.74670035001165
NG050,Passenger Ferry,Bonny-Port Harcourt,July,249.44128446511937,Diesel,8726.028717532135,24075.435113959353,Calm,86.82636976216574
NG086,Bulk Carrier,Port Harcourt-Lagos,December,500.36525741872094,HFO,19533.4453758416,53893.496333936615,Moderate,79.51402446515321
NG056,Fishing Vessel,Bonny-Port Harcourt,September,202.46643483455136,Diesel,9486.778797945963,26174.372648068496,Stormy,88.04342467535528
NG020,Oil Tanker,Warri-Bonny,July,423.0150739941897,HFO,12969.347950708829,35782.9094041716,Moderate,96.14094318319351
NG075,Oil Tanker,Warri-Bonny,June,283.6714846216223,HFO,10769.001784795339,29712.073166919166,Moderate,78.90248407920974
NG057,Bulk Carrier,Port Harcourt-Lagos,December,429.5973852996566,HFO,20458.31831928693,56445.25490124879,Stormy,82.92335610822116
NG074,Bulk Carrier,Port Harcourt-Lagos,May,355.17450291710435,HFO,17278.070566186983,47670.83403872762,Stormy,79.33689980191517
NG118,Passenger Ferry,Bonny-Port Harcourt,October,353.47203040214856,Diesel,12093.369244799867,33366.051841813525,Moderate,93.98751114306478
NG037,Oil Tanker,Lagos-Apapa,July,87.94802306862123,HFO,3116.0188466176337,8597.210940286024,Calm,79.78028728179694
NG085,Fishing Vessel,Bonny-Port Harcourt,March,579.0411305685461,Diesel,17825.139291071086,49180.21683073712,Moderate,99.78059335027822
NG118,Passenger Ferry,Bonny-Port Harcourt,December,108.34314530300631,Diesel,3828.512305924687,10563.006676690467,Moderate,92.98989128200088
NG031,Bulk Carrier,Port Harcourt-Lagos,April,64.5453985384674,HFO,2905.722853198577,8016.996537127607,Stormy,87.36660946380664
NG109,Fishing Vessel,Lagos-Apapa,May,565.1474423611984,Diesel,21735.323288514508,59968.55871700076,Moderate,81.32130404973772
NG076,Fishing Vessel,Lagos-Apapa,March,430.98261357685277,Diesel,15291.772222036228,42190.56363742977,Calm,83.34819598579489
NG001,Oil Tanker,Warri-Bonny,February,381.1294998490082,HFO,17773.999657891993,49039.12069637748,Stormy,82.27885472948495
NG011,Container Ship,Port Harcourt-Lagos,November,165.22719347006836,HFO,6565.951069629862,18115.701203308996,Stormy,100.4970285877544
NG009,Passenger Ferry,Bonny-Port Harcourt,November,137.27860253096054,Diesel,5187.944486618853,14313.730209421052,Moderate,87.2645742863118
NG062,Container Ship,Port Harcourt-Lagos,February,97.34323333189228,HFO,4431.744326315158,12227.346072731414,Stormy,86.4000032333376
NG036,Passenger Ferry,Bonny-Port Harcourt,November,216.41795227822894,Diesel,7574.112775722663,20897.256539088397,Calm,83.58799615477767
NG035,Passenger Ferry,Lagos-Apapa,November,464.99125829218804,Diesel,18059.966535831845,49828.11386124637,Moderate,81.07090054304298
NG081,Oil Tanker,Warri-Bonny,June,178.38506118231476,HFO,5647.115378713668,15580.599638424492,Calm,88.82397149594034
NG066,Bulk Carrier,Warri-Bonny,January,87.43528417668882,HFO,3250.302011474846,8967.703145511226,Moderate,84.67659272386453
NG002,Oil Tanker,Lagos-Apapa,August,150.60867159566283,HFO,5529.754150609942,15256.795680911853,Calm,79.7265958390261
NG052,Oil Tanker,Warri-Bonny,February,36.811465137634166,HFO,1512.3039799674475,4172.502465999899,Stormy,96.31146108394505
NG025,Oil Tanker,Lagos-Apapa,January,210.87031542096236,HFO,8013.546423761944,22109.67018368298,Moderate,82.92833737916602
NG053,Oil Tanker,Lagos-Apapa,October,532.9773857900777,HFO,16359.542024805942,45136.57991074061,Moderate,98.26408342860688
NG059,Passenger Ferry,Lagos-Apapa,April,416.91599244776734,Diesel,12243.670182811626,33780.737674029384,Moderate,105.83770685036636
NG068,Bulk Carrier,Port Harcourt-Lagos,May,411.42419625806946,HFO,19903.980713284986,54915.81699810356,Stormy,79.77456619227534
NG078,Fishing Vessel,Bonny-Port Harcourt,June,560.441893633996,Diesel,21891.83418308896,60400.3780484435,Moderate,80.90191235591898
NG117,Passenger Ferry,Lagos-Apapa,October,109.48089766741461,Diesel,3049.036888169628,8412.405246124046,Calm,109.66249054386941
NG095,Bulk Carrier,Port Harcourt-Lagos,May,517.7135327432741,HFO,25035.771290170982,69074.6164991885,Stormy,80.71197926758067
NG015,Oil Tanker,Lagos-Apapa,January,297.29317510174144,HFO,10073.508457614,27793.181422143705,Calm,84.25762287894395
NG024,Oil Tanker,Warri-Bonny,July,325.1584046231742,HFO,15100.368429537035,41662.47351349727,Stormy,86.04250414546777
NG082,Container Ship,Lagos-Apapa,July,76.54398136512755,HFO,2452.004183091586,6765.169989707977,Calm,93.29832174909309
NG088,Fishing Vessel,Lagos-Apapa,August,638.5493707317348,Diesel,21371.623455729932,58965.09746233286,Moderate,92.68789683120663
NG021,Fishing Vessel,Bonny-Port Harcourt,November,240.67546152454662,Diesel,10134.530417137807,27961.543259423743,Stormy,98.68505978916959
NG011,Fishing Vessel,Bonny-Port Harcourt,September,50.79589239569969,Diesel,1710.9963587852044,4720.702068443795,Moderate,94.53453320320845
NG082,Passenger Ferry,Bonny-Port Harcourt,January,241.2602220346389,Diesel,8752.339475550372,24148.02746587248,Calm,84.28581971126509
NG032,Oil Tanker,Warri-Bonny,January,290.6087727032438,HFO,10950.43153461268,30212.644539173903,Moderate,78.69060945391419
NG074,Fishing Vessel,Bonny-Port Harcourt,June,170.85963270226003,Diesel,5156.399507261098,14226.696447754312,Calm,94.502653234763
NG001,Fishing Vessel,Bonny-Port Harcourt,October,193.15759195353576,Diesel,9108.434256147359,25130.50610102267,Stormy,86.63030646611719
NG060,Bulk Carrier,Warri-Bonny,March,47.30087711441855,HFO,1738.1861355524886,4795.719665510439,Moderate,83.68432977492346
NG106,Fishing Vessel,Lagos-Apapa,May,29.027262839250117,Diesel,1041.4410608539101,2873.3743031609465,Calm,84.48501027915464
NG107,Fishing Vessel,Bonny-Port Harcourt,November,340.5331557257719,Diesel,10280.705632242018,28364.846069949646,Moderate,106.38109944531294
NG102,Passenger Ferry,Lagos-Apapa,September,238.21147717092467,Diesel,8100.335489460012,22349.124417384603,Calm,86.56427127475435
NG106,Oil Tanker,Lagos-Apapa,August,103.92149327522746,HFO,3079.5677689169356,8496.641072316894,Calm,92.67411237893934
NG087,Oil Tanker,Warri-Bonny,November,270.9033287522095,HFO,10969.153219134776,30264.298357368443,Stormy,93.06690413464042
NG087,Container Ship,Port Harcourt-Lagos,February,419.4480430056469,HFO,19513.73992733889,53839.12827463087,Stormy,85.9480154882869
NG053,Container Ship,Lagos-Apapa,April,31.068629445307458,HFO,1217.138097999061,3358.128909687075,Moderate,83.70999601025747
NG098,Passenger Ferry,Lagos-Apapa,August,274.66990153961046,Diesel,9506.214064317574,26227.99526490817,Moderate,93.15145470380664
NG031,Fishing Vessel,Lagos-Apapa,June,555.2792818973458,Diesel,18881.363205292488,52094.37757164301,Moderate,90.27519595476335
NG108,Passenger Ferry,Lagos-Apapa,March,424.5125162987099,Diesel,15958.663568796941,44030.541463166206,Moderate,87.15187595862831
NG065,Container Ship,Port Harcourt-Lagos,July,207.68771309112265,HFO,7831.833095651248,21608.316408456358,Stormy,103.31646322000071
NG030,Bulk Carrier,Warri-Bonny,February,511.26188641129727,HFO,17373.344832554736,47933.69925407562,Calm,84.25529234976985
NG104,Container Ship,Lagos-Apapa,April,155.19989279140356,HFO,4656.8029948360245,12848.291241055433,Moderate,102.80384695847701
NG087,Fishing Vessel,Bonny-Port Harcourt,July,351.76632653430636,Diesel,11190.396302776679,30874.716186263617,Moderate,102.74119998930118
NG004,Container Ship,Port Harcourt-Lagos,June,459.52714293873044,HFO,16575.912875954327,45733.555070461196,Moderate,87.90008718115826
NG087,Bulk Carrier,Port Harcourt-Lagos,February,439.32458981026684,HFO,14535.93197024153,40105.17250159262,Moderate,92.05297982402243
NG100,Container Ship,Lagos-Apapa,June,192.89882729274353,HFO,5790.667688224921,15976.665755666725,Calm,94.10303610109933
NG075,Fishing Vessel,Bonny-Port Harcourt,October,346.5076200640815,Diesel,15217.006348675563,41984.281834893794,Stormy,89.016739675475
NG109,Bulk Carrier,Warri-Bonny,May,168.58870875060222,HFO,6413.474069590218,17695.011535688485,Moderate,81.34599568381924
NG046,Container Ship,Port Harcourt-Lagos,April,507.551789526219,HFO,17056.87788368132,47060.55526842651,Moderate,95.70119541073394
NG090,Oil Tanker,Warri-Bonny,January,272.244919424344,HFO,9472.043099741219,26133.716313157012,Moderate,90.09174585793212
NG040,Fishing Vessel,Bonny-Port Harcourt,November,234.03425032373133,Diesel,9231.193826696992,25469.204284475483,Stormy,102.96337095496426
NG016,Fishing Vessel,Bonny-Port Harcourt,February,204.36332263780417,Diesel,6913.729749165047,19075.235408868637,Moderate,94.17978852420295
NG088,Fishing Vessel,Lagos-Apapa,March,294.47272804811007,Diesel,8676.02574572892,23937.47507026448,Moderate,105.89240622587592
NG101,Fishing Vessel,Lagos-Apapa,October,607.8626955351382,Diesel,23004.51945115436,63470.31774732902,Moderate,83.61940603831675
NG052,Container Ship,Port Harcourt-Lagos,January,453.86380306548097,HFO,18119.989919996016,49993.72059227412,Stormy,100.34854305321592
NG007,Bulk Carrier,Warri-Bonny,February,476.7257832190696,HFO,18436.369323160085,50866.623036081786,Moderate,80.7315188464613
NG023,Bulk Carrier,Port Harcourt-Lagos,October,473.0317385468496,HFO,19856.195685165676,54783.976342847214,Stormy,93.22358881788085
NG017,Bulk Carrier,Port Harcourt-Lagos,September,347.2771598316013,HFO,13151.63998796255,36285.859859271026,Moderate,78.23676548932616
NG059,Fishing Vessel,Lagos-Apapa,April,233.9252392748659,Diesel,7263.488214244874,20040.23191577549,Calm,96.87503602156218
NG084,Container Ship,Port Harcourt-Lagos,February,316.33106101565755,HFO,12442.152965576406,34328.358993231624,Stormy,103.07752955246207
NG097,Container Ship,Lagos-Apapa,July,493.72845166585785,HFO,16997.784773456224,46897.51519751224,Moderate,90.36248752048476
NG005,Fishing Vessel,Lagos-Apapa,March,520.8931691947506,Diesel,15470.30266608534,42683.13571812151,Calm,102.2861283873894
NG068,Passenger Ferry,Lagos-Apapa,February,489.28490441275216,Diesel,15905.708871022814,43884.437498635496,Moderate,99.78804626175197
NG050,Oil Tanker,Warri-Bonny,June,428.3404371418412,HFO,17717.729039020312,48883.86798322223,Stormy,95.34924196776986
NG093,Passenger Ferry,Lagos-Apapa,August,445.67632784391105,Diesel,13614.218690304233,37562.13156245153,Calm,99.00274196444657
NG012,Oil Tanker,Warri-Bonny,December,486.0598230137995,HFO,16683.030253785517,46029.09586720081,Moderate,87.46681873706093
NG015,Oil Tanker,Lagos-Apapa,December,31.421140622347824,HFO,999.3195998981695,2757.159638624304,Moderate,96.02885084603481
NG106,Fishing Vessel,Bonny-Port Harcourt,July,205.5745069741143,Diesel,6099.801775520613,16829.578105731205,Calm,101.44553127567316
NG029,Container Ship,Port Harcourt-Lagos,April,326.45354860571774,HFO,14899.019613241548,41106.944702062705,Stormy,87.0204682986054
NG074,Bulk Carrier,Port Harcourt-Lagos,March,136.3117553576087,HFO,6451.547362178769,17800.05715437282,Stormy,82.94209388577322
NG038,Passenger Ferry,Bonny-Port Harcourt,February,99.04758829702195,Diesel,3179.4063723868007,8772.09946209708,Moderate,103.22487695954534
NG099,Container Ship,Lagos-Apapa,March,202.95902030680978,HFO,6474.20857612301,17862.58027956286,Moderate,98.42655340189363
NG116,Container Ship,Lagos-Apapa,January,219.26883579967563,HFO,6963.548851627768,19212.688150270587,Calm,89.00314282358401
NG022,Passenger Ferry,Lagos-Apapa,October,305.4347925086612,Diesel,12015.127690801466,33150.18050818851,Moderate,81.64081158014473
NG027,Fishing Vessel,Bonny-Port Harcourt,January,413.3428238227353,Diesel,14442.373179303962,39847.040346236274,Moderate,90.23556541935112
NG082,Fishing Vessel,Lagos-Apapa,April,91.15190780143514,Diesel,3461.919346183635,9551.56317802913,Moderate,84.17596811673947
NG093,Passenger Ferry,Lagos-Apapa,January,256.64498894388583,Diesel,9927.921799954542,27391.502463318346,Moderate,80.25343014563951
NG103,Fishing Vessel,Bonny-Port Harcourt,June,481.8935280833508,Diesel,21992.67319694379,60678.596607378546,Stormy,90.65305471477808
NG048,Container Ship,Port Harcourt-Lagos,June,458.37659191675937,HFO,20203.416948013546,55741.97261520479,Stormy,90.88833261919235
NG093,Passenger Ferry,Lagos-Apapa,April,295.7613928452925,Diesel,10987.326968149633,30314.440401286483,Moderate,85.16371834378906
NG036,Fishing Vessel,Bonny-Port Harcourt,October,395.1955453733217,Diesel,16380.296281988572,45193.8416718823,Stormy,97.66678536918738
NG053,Fishing Vessel,Lagos-Apapa,July,90.50012892392022,Diesel,3343.191027106567,9223.987366092331,Calm,79.67352927257183
NG022,Fishing Vessel,Lagos-Apapa,November,384.5459528256896,Diesel,13114.434695832633,36183.20908587052,Moderate,91.79837329027107
NG017,Passenger Ferry,Lagos-Apapa,December,48.92098290527593,Diesel,1805.2057984846713,4980.629387735089,Calm,84.98235712760356
NG113,Oil Tanker,Lagos-Apapa,December,329.0344649801865,HFO,11339.866864380254,31287.110979338704,Calm,79.05344086944423
NG108,Container Ship,Port Harcourt-Lagos,November,176.3948384152438,HFO,7072.885808977552,19514.35284877698,Stormy,99.45923766742534
NG009,Container Ship,Lagos-Apapa,March,491.71252850490043,HFO,15477.700472712755,42703.54653949392,Moderate,102.21285367133514
NG083,Container Ship,Port Harcourt-Lagos,December,254.41865311100406,HFO,8372.707296098291,23100.608279042845,Moderate,92.85979566772693
NG071,Passenger Ferry,Lagos-Apapa,November,48.38004495509199,Diesel,1501.9857350886793,4144.03404776405,Calm,94.91993399215521
NG013,Bulk Carrier,Port Harcourt-Lagos,January,255.9908879647055,HFO,9584.776395856221,26444.75163559944,Stormy,105.74976960910138
NG087,Oil Tanker,Warri-Bonny,October,481.88071827944196,HFO,17072.663214029813,47104.10757714101,Calm,77.35638016875133
NG095,Container Ship,Lagos-Apapa,September,364.5136174623455,HFO,10771.19451157994,29718.12298100232,Calm,95.59270057171526
NG023,Fishing Vessel,Lagos-Apapa,August,186.13814459952113,Diesel,6565.30108980129,18113.907884985765,Calm,86.52438122058606
NG117,Oil Tanker,Lagos-Apapa,October,265.3654528712282,HFO,8465.739425364203,23357.2873554198,Calm,87.95945165525931
NG116,Passenger Ferry,Bonny-Port Harcourt,March,68.60327018613322,Diesel,2263.8380325443113,6246.012639349677,Calm,92.63310245627976
NG002,Oil Tanker,Warri-Bonny,July,424.8996884312112,HFO,13757.76258306066,37958.17445755672,Calm,86.85748343541704
NG106,Fishing Vessel,Bonny-Port Harcourt,November,373.0611262405256,Diesel,18521.910111910478,51102.63322763883,Stormy,83.67929560272397
NG053,Fishing Vessel,Lagos-Apapa,March,93.51333295039777,Diesel,3140.455972626464,8664.633872371403,Moderate,97.31054815552912
NG098,Bulk Carrier,Port Harcourt-Lagos,October,142.80501629427596,HFO,6089.087973273718,16800.01833012553,Stormy,93.71039088609203
NG004,Bulk Carrier,Port Harcourt-Lagos,June,450.06104574870926,HFO,20418.403461215334,56335.12833546579,Stormy,87.3540694618421
NG019,Fishing Vessel,Lagos-Apapa,March,488.32874592306104,Diesel,16199.626920853509,44695.36824005089,Moderate,95.83452457182636
NG119,Bulk Carrier,Port Harcourt-Lagos,January,336.3958741329913,HFO,15211.774851687784,41969.84794172713,Stormy,84.24421492152798
NG034,Oil Tanker,Warri-Bonny,April,232.44803298156262,HFO,8181.108570456313,22571.980327378787,Moderate,84.56645081293945
NG021,Passenger Ferry,Bonny-Port Harcourt,November,250.8492197997749,Diesel,11893.194321461404,32813.76184434949,Stormy,84.41182424984224
NG012,Fishing Vessel,Bonny-Port Harcourt,March,441.89940212820113,Diesel,16200.462018180597,44697.67230438106,Calm,78.62469473092327
NG100,Oil Tanker,Lagos-Apapa,June,200.730998296204,HFO,7882.492642255452,21748.08796624663,Moderate,74.97533875878493
NG084,Bulk Carrier,Port Harcourt-Lagos,August,79.37166918238222,HFO,2426.89926576708,6695.904596749427,Moderate,98.30620917488048
NG109,Fishing Vessel,Bonny-Port Harcourt,February,362.19907604411384,Diesel,15666.975575843526,43225.76353093668,Stormy,93.32922794059152
NG068,Fishing Vessel,Lagos-Apapa,October,236.81535969601455,Diesel,7967.779002883305,21983.396181228338,Moderate,95.14451651926004
NG058,Fishing Vessel,Bonny-Port Harcourt,August,517.844050995658,Diesel,15012.472379176003,41419.96506827652,Calm,99.16401882052551
NG106,Oil Tanker,Warri-Bonny,January,43.637075440984134,HFO,1539.3213741772784,4247.04445323175,Calm,85.5428810464805
NG038,Container Ship,Port Harcourt-Lagos,January,412.5032804426689,HFO,20631.887680927637,56924.139172573305,Stormy,82.10312022184551
NG069,Container Ship,Port Harcourt-Lagos,December,325.20590515529045,HFO,12782.656220958012,35267.82003517858,Stormy,103.81113168932625
NG067,Fishing Vessel,Bonny-Port Harcourt,April,413.66873407091776,Diesel,13229.737215911948,36501.332992003,Moderate,98.23382170449649
NG063,Fishing Vessel,Bonny-Port Harcourt,December,91.18078032175481,Diesel,3226.3028434857124,8901.48855575741,Calm,82.25701607866247
NG047,Fishing Vessel,Lagos-Apapa,September,98.87023214837991,Diesel,3222.0339115295455,8889.710415019677,Moderate,98.73353648806824
NG074,Fishing Vessel,Lagos-Apapa,December,184.86048433650717,Diesel,5833.242806171812,16094.13207657627,Calm,95.70891956579699
NG008,Fishing Vessel,Lagos-Apapa,November,97.2735184931824,Diesel,3583.822312625249,9887.897959149845,Moderate,86.73610463255943
NG095,Container Ship,Port Harcourt-Lagos,May,127.0877416720712,HFO,4945.965372339138,13646.100907093676,Stormy,100.58427445127036
NG030,Fishing Vessel,Lagos-Apapa,November,114.98599608546613,Diesel,4014.2377450014155,11075.430014069534,Moderate,93.53924698832283
NG040,Fishing Vessel,Bonny-Port Harcourt,May,33.45511059090999,Diesel,987.3559116849606,2724.1513815322724,Calm,101.48456157918528
NG064,Container Ship,Lagos-Apapa,February,185.44476026589496,HFO,6023.459540937057,16618.947064433087,Moderate,99.20657546190536
NG055,Container Ship,Lagos-Apapa,January,94.54616953663957,HFO,3017.600377770227,8325.670754314566,Moderate,98.1166925373148
NG022,Passenger Ferry,Lagos-Apapa,November,97.80379698417926,Diesel,3596.473895418536,9922.804142763094,Moderate,89.0475849636939
NG040,Bulk Carrier,Warri-Bonny,June,123.57264632674054,HFO,4852.175099753023,13387.330085330186,Stormy,98.24420477439416
NG019,Oil Tanker,Lagos-Apapa,December,277.84653092850476,HFO,10020.5890827097,27647.174914713818,Moderate,82.69532290749184
NG012,Container Ship,Port Harcourt-Lagos,March,493.8300936282397,HFO,22138.305799459875,61080.40232975814,Stormy,91.40787790964421
NG092,Fishing Vessel,Lagos-Apapa,May,98.70588900444848,Diesel,3338.427899448443,9210.845721183201,Calm,84.71596097649775
NG060,Oil Tanker,Warri-Bonny,June,118.20054770519685,HFO,5784.587050590424,15959.889052132996,Stormy,77.78318377839292
NG049,Oil Tanker,Lagos-Apapa,October,367.35450958986127,HFO,11875.32131271978,32764.449553938884,Calm,86.9043931220756
NG021,Oil Tanker,Lagos-Apapa,June,538.5016152337232,HFO,19718.095648733713,54402.95324815203,Moderate,81.32640426783796
NG098,Container Ship,Lagos-Apapa,July,42.940858244920136,HFO,1537.6797703728948,4242.515207780625,Calm,84.99323487430607
NG047,Passenger Ferry,Lagos-Apapa,December,513.4205078991181,Diesel,17369.044021942664,47921.833158950314,Calm,88.2522421081007
NG100,Fishing Vessel,Bonny-Port Harcourt,August,205.03715715061315,Diesel,8512.3420451026,23485.865702337,Stormy,96.65340858640212
NG047,Oil Tanker,Warri-Bonny,November,342.7917454185732,HFO,13415.633166323865,37014.226776445605,Moderate,79.31334393902553
NG002,Passenger Ferry,Bonny-Port Harcourt,October,225.42626420430375,Diesel,8611.709035391352,23760.022893953814,Stormy,105.72206561190313
NG003,Bulk Carrier,Warri-Bonny,February,149.5571462837568,HFO,6311.328588730022,17413.188386093196,Stormy,93.52025956479741
